"CDM_LVL"	"CDM_LVL_NAME"	"Titel"	"Quelle"	"Publikation"	"Ausgabe"	"Autor"	"Jahr"	"Verlag"	"Ort"	"Typ"	"Dateiformat"	"Bemerkungen"	"Dateiname"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"74"										"o"	"00000086.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"75"										"o"	"00000087.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"76"										"o"	"00000088.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"77"										"o"	"00000089.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"78"										"o"	"00000090.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"79"										"o"	"00000091.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"80"										"o"	"00000092.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"81"										"o"	"00000093.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"82"										"o"	"00000094.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"83"										"o"	"00000095.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"84"										"o"	"00000096.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"85"										"o"	"00000097.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"86"										"o"	"00000098.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"87"										"o"	"00000099.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"88"										"o"	"00000100.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"89"										"o"	"00000101.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"90"										"o"	"00000102.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"91"										"o"	"00000103.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"92"										"o"	"00000104.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"93"										"o"	"00000105.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"94"										"o"	"00000106.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"95"										"o"	"00000107.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"96"										"o"	"00000108.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"97"										"o"	"00000109.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"98"										"o"	"00000110.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"99"										"o"	"00000111.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"100"										"o"	"00000112.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"101"										"o"	"00000113.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"102"										"o"	"00000114.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"103"										"o"	"00000115.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"104"										"o"	"00000116.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"105"										"o"	"00000117.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"106"										"o"	"00000118.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"107"										"o"	"00000119.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"108"										"o"	"00000120.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"109"										"o"	"00000121.tif"	
"1"	"Chapter 3: [Alchiünas bellas et nüzaivlas Histoargias]"	"110"										"o"	"00000122.tif"	
"1"	"Chapter 4: [Chiartas]"	"111"										"o"	"00000123.tif"	
"1"	"Chapter 5: [Pleds rumaunschs et tudais-chs]"	"112"										"o"	"00000124.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"113"										"o"	"00000125.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"114"										"o"	"00000126.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"115"										"o"	"00000127.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"116"										"o"	"00000128.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"117"										"o"	"00000129.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"118"										"o"	"00000130.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"119"										"o"	"00000131.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"120"										"o"	"00000132.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"121"										"o"	"00000133.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"122"										"o"	"00000134.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"123"										"o"	"00000135.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"124"										"o"	"00000136.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"125"										"o"	"00000137.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"126"										"o"	"00000138.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"127"										"o"	"00000139.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"128"										"o"	"00000140.tif"	
"1"	"Chapter 6: Il Zardin d amur"	"129"										"o"	"00000141.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"130"										"o"	"00000142.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"131"										"o"	"00000143.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"132"										"o"	"00000144.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"133"										"o"	"00000145.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"134"										"o"	"00000146.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"135"										"o"	"00000147.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"136"										"o"	"00000148.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"137"										"o"	"00000149.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"138"										"o"	"00000150.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"139"										"o"	"00000151.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"140"										"o"	"00000152.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"141"										"o"	"00000153.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"142"										"o"	"00000154.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"143"										"o"	"00000155.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"144"										"o"	"00000156.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"145"										"o"	"00000157.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"146"										"o"	"00000158.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"147"										"o"	"00000159.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"148"										"o"	"00000160.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"149"										"o"	"00000161.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"150"										"o"	"00000162.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"151"										"o"	"00000163.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"152"										"o"	"00000164.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"153"										"o"	"00000165.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"154"										"o"	"00000166.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"155"										"o"	"00000167.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"156"										"o"	"00000168.tif"	
"1"	"Chapter 7: [Cudesch da maschdinas]"	"157"										"o"	"00000169.tif"	
"1"	"Chapter 8: Remedis da erbas et ragischs"	"158"										"o"	"00000170.tif"	
"1"	"Chapter 8: Remedis da erbas et ragischs"	"159"										"o"	"00000171.tif"	
"1"	"Chapter 8: Remedis da erbas et ragischs"	"160"										"o"	"00000172.tif"	
"1"	"Chapter 8: Remedis da erbas et ragischs"	"161"										"o"	"00000173.tif"	
"1"	"Chapter 8: Remedis da erbas et ragischs"	"162"										"o"	"00000174.tif"	
"1"	"Chapter 8: Remedis da erbas et ragischs"	"163"										"o"	"00000175.tif"	
"1"	"Chapter 8: Remedis da erbas et ragischs"	"164"										"o"	"00000176.tif"	
"1"	"Chapter 8: Remedis da erbas et ragischs"	"165"										"o"	"00000177.tif"	
"1"	"Chapter 9: Üna autra oraciun"	"166"										"o"	"00000178.tif"	
"1"	"Chapter 10: Üna autra"	"167"										"o"	"00000179.tif"	
"1"	"Chapter 10: Üna autra"	"168"										"o"	"00000180.tif"	
"1"	"Chapter 11: Ün(n)a auttra"	"169"										"o"	"00000181.tif"	
"1"	"Chapter 11: Ün(n)a auttra"	"170"										"o"	"00000182.tif"	
"1"	"Chapter 11: Ün(n)a auttra"	"171"										"o"	"00000183.tif"	
"1"	"Chapter 12: Davart la fadia da quaist muond"	"172"										"o"	"00000184.tif"	
"1"	"Chapter 12: Davart la fadia da quaist muond"	"173"										"o"	"00000185.tif"	
"1"	"Chapter 12: Davart la fadia da quaist muond"	"174"										"o"	"00000186.tif"	
"1"	"Chapter 12: Davart la fadia da quaist muond"	"175"										"o"	"00000187.tif"	
"1"	"Chapter 12: Davart la fadia da quaist muond"	"176"										"o"	"00000188.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"177"										"o"	"00000189.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"178"										"o"	"00000190.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"179"										"o"	"00000191.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"180"										"o"	"00000192.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"181"										"o"	"00000193.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"182"										"o"	"00000194.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"183"										"o"	"00000195.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"184"										"o"	"00000196.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"185"										"o"	"00000197.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"186"										"o"	"00000198.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"187"										"o"	"00000199.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"188"										"o"	"00000200.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"189"										"o"	"00000201.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"190"										"o"	"00000202.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"191"										"o"	"00000203.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"192"										"o"	"00000204.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"193"										"o"	"00000205.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"194"										"o"	"00000206.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"195"										"o"	"00000207.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"196"										"o"	"00000208.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"197"										"o"	"00000209.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"198"										"o"	"00000210.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"199"										"o"	"00000211.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"200"										"o"	"00000212.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"201"										"o"	"00000213.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"202"										"o"	"00000214.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"203"										"o"	"00000215.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"204"										"o"	"00000216.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"205"										"o"	"00000217.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"206"										"o"	"00000218.tif"	
"1"	"Chapter 13: Jachen Antoni Vulpius"	"207"										"o"	"00000219.tif"	
"1"	"Chapter 14: Christiauna oratiun cumoena"	"208"										"o"	"00000220.tif"	
"1"	"Chapter 14: Christiauna oratiun cumoena"	"209"										"o"	"00000221.tif"	
"1"	"Chapter 14: Christiauna oratiun cumoena"	"210"										"o"	"00000222.tif"	
"1"	"Chapter 14: Christiauna oratiun cumoena"	"211"										"o"	"00000223.tif"	
"1"	"Chapter 14: Christiauna oratiun cumoena"	"212"										"o"	"00000224.tif"	
"1"	"Chapter 14: Christiauna oratiun cumoena"	"213"										"o"	"00000225.tif"	
"1"	"Chapter 14: Christiauna oratiun cumoena"	"214"										"o"	"00000226.tif"	
"1"	"Chapter 15: Ulric de Salutz"	"215"										"o"	"00000227.tif"	
"1"	"Chapter 15: Ulric de Salutz"	"216"										"o"	"00000228.tif"	
"1"	"Chapter 15: Ulric de Salutz"	"217"										"o"	"00000229.tif"	
"1"	"Chapter 15: Ulric de Salutz"	"218"										"o"	"00000230.tif"	
"1"	"Chapter 15: Ulric de Salutz"	"219"										"o"	"00000231.tif"	
"1"	"Chapter 15: Ulric de Salutz"	"220"										"o"	"00000232.tif"	
"1"	"Chapter 15: Ulric de Salutz"	"221"										"o"	"00000233.tif"	
"1"	"Chapter 15: Ulric de Salutz"	"222"										"o"	"00000234.tif"	
"1"	"Chapter 15: Ulric de Salutz"	"223"										"o"	"00000235.tif"	
"1"	"Chapter 15: Ulric de Salutz"	"224"										"o"	"00000236.tif"	
"1"	"Chapter 16: Dominic Secka"	"225"										"o"	"00000237.tif"	
"1"	"Chapter 16: Dominic Secka"	"226"										"o"	"00000238.tif"	
"1"	"Chapter 16: Dominic Secka"	"227"										"o"	"00000239.tif"	
"1"	"Chapter 16: Dominic Secka"	"228"										"o"	"00000240.tif"	
"1"	"Chapter 16: Dominic Secka"	"229"										"o"	"00000241.tif"	
"1"	"Chapter 16: Dominic Secka"	"230"										"o"	"00000242.tif"	
"1"	"Chapter 16: Dominic Secka"	"231"										"o"	"00000243.tif"	
"1"	"Chapter 17: Conradin Riola"	"232"										"o"	"00000244.tif"	
"1"	"Chapter 17: Conradin Riola"	"233"										"o"	"00000245.tif"	
"1"	"Chapter 17: Conradin Riola"	"234"										"o"	"00000246.tif"	
"1"	"Chapter 17: Conradin Riola"	"235"										"o"	"00000247.tif"	
"1"	"Chapter 17: Conradin Riola"	"236"										"o"	"00000248.tif"	
"1"	"Chapter 17: Conradin Riola"	"237"										"o"	"00000249.tif"	
"1"	"Chapter 17: Conradin Riola"	"238"										"o"	"00000250.tif"	
"1"	"Chapter 17: Conradin Riola"	"239"										"o"	"00000251.tif"	
"1"	"Chapter 17: Conradin Riola"	"240"										"o"	"00000252.tif"	
"1"	"Chapter 17: Conradin Riola"	"241"										"o"	"00000253.tif"	
"1"	"Chapter 17: Conradin Riola"	"242"										"o"	"00000254.tif"	
"1"	"Chapter 17: Conradin Riola"	"243"										"o"	"00000255.tif"	
"1"	"Chapter 17: Conradin Riola"	"244"										"o"	"00000256.tif"	
"1"	"Chapter 17: Conradin Riola"	"245"										"o"	"00000257.tif"	
"1"	"Chapter 17: Conradin Riola"	"246"										"o"	"00000258.tif"	
"1"	"Chapter 17: Conradin Riola"	"247"										"o"	"00000259.tif"	
"1"	"Chapter 17: Conradin Riola"	"248"										"o"	"00000260.tif"	
"1"	"Chapter 17: Conradin Riola"	"249"										"o"	"00000261.tif"	
"1"	"Chapter 17: Conradin Riola"	"250"										"o"	"00000262.tif"	
"1"	"Chapter 17: Conradin Riola"	"251"										"o"	"00000263.tif"	
"1"	"Chapter 17: Conradin Riola"	"252"										"o"	"00000264.tif"	
"1"	"Chapter 18: Chianzun Davart la Lavinna da Ftaun"	"253"										"o"	"00000265.tif"	
"1"	"Chapter 18: Chianzun Davart la Lavinna da Ftaun"	"254"										"o"	"00000266.tif"	
"1"	"Chapter 18: Chianzun Davart la Lavinna da Ftaun"	"255"										"o"	"00000267.tif"	
"1"	"Chapter 18: Chianzun Davart la Lavinna da Ftaun"	"256"										"o"	"00000268.tif"	
"1"	"Chapter 18: Chianzun Davart la Lavinna da Ftaun"	"257"										"o"	"00000269.tif"	
"1"	"Chapter 18: Chianzun Davart la Lavinna da Ftaun"	"258"										"o"	"00000270.tif"	
"1"	"Chapter 18: Chianzun Davart la Lavinna da Ftaun"	"259"										"o"	"00000271.tif"	
"1"	"Chapter 18: Chianzun Davart la Lavinna da Ftaun"	"260"										"o"	"00000272.tif"	
"1"	"Chapter 18: Chianzun Davart la Lavinna da Ftaun"	"261"										"o"	"00000273.tif"	
"1"	"Chapter 18: Chianzun Davart la Lavinna da Ftaun"	"262"										"o"	"00000274.tif"	
"1"	"Chapter 18: Chianzun Davart la Lavinna da Ftaun"	"263"										"o"	"00000275.tif"	
"1"	"Chapter 19: Petrus Nonius"	"264"										"o"	"00000276.tif"	
"1"	"Chapter 19: Petrus Nonius"	"265"										"o"	"00000277.tif"	
"1"	"Chapter 19: Petrus Nonius"	"266"										"o"	"00000278.tif"	
"1"	"Chapter 19: Petrus Nonius"	"267"										"o"	"00000279.tif"	
"1"	"Chapter 19: Petrus Nonius"	"268"										"o"	"00000280.tif"	
"1"	"Chapter 19: Petrus Nonius"	"269"										"o"	"00000281.tif"	
"1"	"Chapter 19: Petrus Nonius"	"270"										"o"	"00000282.tif"	
"1"	"Chapter 19: Petrus Nonius"	"271"										"o"	"00000283.tif"	
"1"	"Chapter 19: Petrus Nonius"	"272"										"o"	"00000284.tif"	
"1"	"Chapter 19: Petrus Nonius"	"273"										"o"	"00000285.tif"	
"1"	"Chapter 19: Petrus Nonius"	"274"										"o"	"00000286.tif"	
"1"	"Chapter 19: Petrus Nonius"	"275"										"o"	"00000287.tif"	
"1"	"Chapter 19: Petrus Nonius"	"276"										"o"	"00000288.tif"	
"1"	"Chapter 19: Petrus Nonius"	"277"										"o"	"00000289.tif"	
