"CDM_LVL"	"CDM_LVL_NAME"	"Titel"	"Quelle"	"Publikation"	"Ausgabe"	"Autor"	"Jahr"	"Verlag"	"Ort"	"Typ"	"Dateiformat"	"Bemerkungen"	"Dateiname"	
"1"	"Chapter 1: Gian Battista Sandri"	"31"										"o"	"00000039.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"32"										"o"	"00000040.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"33"										"o"	"00000041.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"34"										"o"	"00000042.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"35"										"o"	"00000043.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"36"										"o"	"00000044.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"37"										"o"	"00000045.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"38"										"o"	"00000046.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"39"										"o"	"00000047.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"40"										"o"	"00000048.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"41"										"o"	"00000049.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"42"										"o"	"00000050.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"43"										"o"	"00000051.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"44"										"o"	"00000052.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"45"										"o"	"00000053.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"46"										"o"	"00000054.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"47"										"o"	"00000055.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"48"										"o"	"00000056.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"49"										"o"	"00000057.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"50"										"o"	"00000058.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"51"										"o"	"00000059.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"52"										"o"	"00000060.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"53"										"o"	"00000061.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"54"										"o"	"00000062.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"55"										"o"	"00000063.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"56"										"o"	"00000064.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"57"										"o"	"00000065.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"58"										"o"	"00000066.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"59"										"o"	"00000067.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"60"										"o"	"00000068.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"61"										"o"	"00000069.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"62"										"o"	"00000070.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"63"										"o"	"00000071.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"64"										"o"	"00000072.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"65"										"o"	"00000073.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"66"										"o"	"00000074.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"67"										"o"	"00000075.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"68"										"o"	"00000076.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"69"										"o"	"00000077.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"70"										"o"	"00000078.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"71"										"o"	"00000079.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"72"										"o"	"00000080.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"73"										"o"	"00000081.tif"	
"1"	"Chapter 1: Gian Battista Sandri"	"74"										"o"	"00000082.tif"	
"1"	"Chapter 2: Representanza fatta d'un baur als seis convaschins da Schuls"	"75"										"o"	"00000083.tif"	
"1"	"Chapter 2: Representanza fatta d'un baur als seis convaschins da Schuls"	"76"										"o"	"00000084.tif"	
"1"	"Chapter 2: Representanza fatta d'un baur als seis convaschins da Schuls"	"77"										"o"	"00000085.tif"	
"1"	"Chapter 2: Representanza fatta d'un baur als seis convaschins da Schuls"	"78"										"o"	"00000086.tif"	
"1"	"Chapter 2: Representanza fatta d'un baur als seis convaschins da Schuls"	"79"										"o"	"00000087.tif"	
"1"	"Chapter 2: Representanza fatta d'un baur als seis convaschins da Schuls"	"80"										"o"	"00000088.tif"	
"1"	"Chapter 2: Representanza fatta d'un baur als seis convaschins da Schuls"	"81"										"o"	"00000089.tif"	
"1"	"Chapter 2: Representanza fatta d'un baur als seis convaschins da Schuls"	"82"										"o"	"00000090.tif"	
"1"	"Chapter 2: Representanza fatta d'un baur als seis convaschins da Schuls"	"83"										"o"	"00000091.tif"	
"1"	"Chapter 2: Representanza fatta d'un baur als seis convaschins da Schuls"	"84"										"o"	"00000092.tif"	
"1"	"Chapter 3: Prüm cudasch da scoula per ils infaunts ne chantun Grischun"	"85"										"o"	"00000093.tif"	
"1"	"Chapter 3: Prüm cudasch da scoula per ils infaunts ne chantun Grischun"	"86"										"o"	"00000094.tif"	
"1"	"Chapter 3: Prüm cudasch da scoula per ils infaunts ne chantun Grischun"	"87"										"o"	"00000095.tif"	
"1"	"Chapter 3: Prüm cudasch da scoula per ils infaunts ne chantun Grischun"	"88"										"o"	"00000096.tif"	
"1"	"Chapter 3: Prüm cudasch da scoula per ils infaunts ne chantun Grischun"	"89"										"o"	"00000097.tif"	
"1"	"Chapter 3: Prüm cudasch da scoula per ils infaunts ne chantun Grischun"	"90"										"o"	"00000098.tif"	
"1"	"Chapter 3: Prüm cudasch da scoula per ils infaunts ne chantun Grischun"	"91"										"o"	"00000099.tif"	
"1"	"Chapter 3: Prüm cudasch da scoula per ils infaunts ne chantun Grischun"	"92"										"o"	"00000100.tif"	
"1"	"Chapter 3: Prüm cudasch da scoula per ils infaunts ne chantun Grischun"	"93"										"o"	"00000101.tif"	
"1"	"Chapter 4: Gian Tramer"	"94"										"o"	"00000102.tif"	
"1"	"Chapter 4: Gian Tramer"	"95"										"o"	"00000103.tif"	
"1"	"Chapter 4: Gian Tramer"	"96"										"o"	"00000104.tif"	
"1"	"Chapter 4: Gian Tramer"	"97"										"o"	"00000105.tif"	
"1"	"Chapter 4: Gian Tramer"	"98"										"o"	"00000106.tif"	
"1"	"Chapter 4: Gian Tramer"	"99"										"o"	"00000107.tif"	
"1"	"Chapter 4: Gian Tramer"	"100"										"o"	"00000108.tif"	
"1"	"Chapter 4: Gian Tramer"	"101"										"o"	"00000109.tif"	
"1"	"Chapter 4: Gian Tramer"	"102"										"o"	"00000110.tif"	
"1"	"Chapter 4: Gian Tramer"	"103"										"o"	"00000111.tif"	
"1"	"Chapter 4: Gian Tramer"	"104"										"o"	"00000112.tif"	
"1"	"Chapter 4: Gian Tramer"	"105"										"o"	"00000113.tif"	
"1"	"Chapter 4: Gian Tramer"	"106"										"o"	"00000114.tif"	
"1"	"Chapter 4: Gian Tramer"	"107"										"o"	"00000115.tif"	
"1"	"Chapter 4: Gian Tramer"	"108"										"o"	"00000116.tif"	
"1"	"Chapter 4: Gian Tramer"	"109"										"o"	"00000117.tif"	
"1"	"Chapter 4: Gian Tramer"	"110"										"o"	"00000118.tif"	
"1"	"Chapter 4: Gian Tramer"	"111"										"o"	"00000119.tif"	
"1"	"Chapter 4: Gian Tramer"	"112"										"o"	"00000120.tif"	
"1"	"Chapter 4: Gian Tramer"	"113"										"o"	"00000121.tif"	
"1"	"Chapter 4: Gian Tramer"	"114"										"o"	"00000122.tif"	
"1"	"Chapter 4: Gian Tramer"	"115"										"o"	"00000123.tif"	
"1"	"Chapter 4: Gian Tramer"	"116"										"o"	"00000124.tif"	
"1"	"Chapter 4: Gian Tramer"	"117"										"o"	"00000125.tif"	
"1"	"Chapter 4: Gian Tramer"	"118"										"o"	"00000126.tif"	
"1"	"Chapter 4: Gian Tramer"	"119"										"o"	"00000127.tif"	
"1"	"Chapter 4: Gian Tramer"	"120"										"o"	"00000128.tif"	
"1"	"Chapter 4: Gian Tramer"	"121"										"o"	"00000129.tif"	
"1"	"Chapter 4: Gian Tramer"	"122"										"o"	"00000130.tif"	
"1"	"Chapter 4: Gian Tramer"	"123"										"o"	"00000131.tif"	
"1"	"Chapter 5: La Dumengia Saira"	"124"										"o"	"00000132.tif"	
"1"	"Chapter 5: La Dumengia Saira"	"125"										"o"	"00000133.tif"	
"1"	"Chapter 5: La Dumengia Saira"	"126"										"o"	"00000134.tif"	
"1"	"Chapter 5: La Dumengia Saira"	"127"										"o"	"00000135.tif"	
"1"	"Chapter 5: La Dumengia Saira"	"128"										"o"	"00000136.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"129"										"o"	"00000137.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"130"										"o"	"00000138.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"131"										"o"	"00000139.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"132"										"o"	"00000140.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"133"										"o"	"00000141.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"134"										"o"	"00000142.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"135"										"o"	"00000143.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"136"										"o"	"00000144.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"137"										"o"	"00000145.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"138"										"o"	"00000146.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"139"										"o"	"00000147.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"140"										"o"	"00000148.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"141"										"o"	"00000149.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"142"										"o"	"00000150.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"143"										"o"	"00000151.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"144"										"o"	"00000152.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"145"										"o"	"00000153.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"146"										"o"	"00000154.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"147"										"o"	"00000155.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"148"										"o"	"00000156.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"149"										"o"	"00000157.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"150"										"o"	"00000158.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"151"										"o"	"00000159.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"152"										"o"	"00000160.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"153"										"o"	"00000161.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"154"										"o"	"00000162.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"155"										"o"	"00000163.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"156"										"o"	"00000164.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"157"										"o"	"00000165.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"158"										"o"	"00000166.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"159"										"o"	"00000167.tif"	
"1"	"Chapter 6: Conradin de Flugi"	"160"										"o"	"00000168.tif"	
"1"	"Chapter 7: Flurin Valentin"	"161"										"o"	"00000169.tif"	
"1"	"Chapter 7: Flurin Valentin"	"162"										"o"	"00000170.tif"	
"1"	"Chapter 7: Flurin Valentin"	"163"										"o"	"00000171.tif"	
"1"	"Chapter 7: Flurin Valentin"	"164"										"o"	"00000172.tif"	
"1"	"Chapter 7: Flurin Valentin"	"165"										"o"	"00000173.tif"	
"1"	"Chapter 7: Flurin Valentin"	"166"										"o"	"00000174.tif"	
"1"	"Chapter 7: Flurin Valentin"	"167"										"o"	"00000175.tif"	
"1"	"Chapter 7: Flurin Valentin"	"168"										"o"	"00000176.tif"	
"1"	"Chapter 7: Flurin Valentin"	"169"										"o"	"00000177.tif"	
"1"	"Chapter 7: Flurin Valentin"	"170"										"o"	"00000178.tif"	
"1"	"Chapter 7: Flurin Valentin"	"171"										"o"	"00000179.tif"	
"1"	"Chapter 7: Flurin Valentin"	"172"										"o"	"00000180.tif"	
"1"	"Chapter 7: Flurin Valentin"	"173"										"o"	"00000181.tif"	
"1"	"Chapter 7: Flurin Valentin"	"174"										"o"	"00000182.tif"	
"1"	"Chapter 7: Flurin Valentin"	"175"										"o"	"00000183.tif"	
"1"	"Chapter 7: Flurin Valentin"	"176"										"o"	"00000184.tif"	
"1"	"Chapter 8: Otto Paul Juvalta"	"177"										"o"	"00000185.tif"	
"1"	"Chapter 8: Otto Paul Juvalta"	"178"										"o"	"00000186.tif"	
"1"	"Chapter 8: Otto Paul Juvalta"	"179"										"o"	"00000187.tif"	
"1"	"Chapter 8: Otto Paul Juvalta"	"180"										"o"	"00000188.tif"	
"1"	"Chapter 8: Otto Paul Juvalta"	"181"										"o"	"00000189.tif"	
"1"	"Chapter 8: Otto Paul Juvalta"	"182"										"o"	"00000190.tif"	
"1"	"Chapter 8: Otto Paul Juvalta"	"183"										"o"	"00000191.tif"	
"1"	"Chapter 8: Otto Paul Juvalta"	"184"										"o"	"00000192.tif"	
"1"	"Chapter 8: Otto Paul Juvalta"	"185"										"o"	"00000193.tif"	
"1"	"Chapter 8: Otto Paul Juvalta"	"186"										"o"	"00000194.tif"	
"1"	"Chapter 9: Singer"	"187"										"o"	"00000195.tif"	
"1"	"Chapter 9: Singer"	"188"										"o"	"00000196.tif"	
"1"	"Chapter 9: Singer"	"189"										"o"	"00000197.tif"	
"1"	"Chapter 9: Singer"	"190"										"o"	"00000198.tif"	
"1"	"Chapter 9: Singer"	"191"										"o"	"00000199.tif"	
"1"	"Chapter 9: Singer"	"192"										"o"	"00000200.tif"	
"1"	"Chapter 9: Singer"	"193"										"o"	"00000201.tif"	
"1"	"Chapter 9: Singer"	"194"										"o"	"00000202.tif"	
"1"	"Chapter 9: Singer"	"195"										"o"	"00000203.tif"	
"1"	"Chapter 9: Singer"	"196"										"o"	"00000204.tif"	
"1"	"Chapter 9: Singer"	"197"										"o"	"00000205.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"198"										"o"	"00000206.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"199"										"o"	"00000207.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"200"										"o"	"00000208.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"201"										"o"	"00000209.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"202"										"o"	"00000210.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"203"										"o"	"00000211.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"204"										"o"	"00000212.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"205"										"o"	"00000213.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"206"										"o"	"00000214.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"207"										"o"	"00000215.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"208"										"o"	"00000216.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"209"										"o"	"00000217.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"210"										"o"	"00000218.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"211"										"o"	"00000219.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"212"										"o"	"00000220.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"213"										"o"	"00000221.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"214"										"o"	"00000222.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"215"										"o"	"00000223.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"216"										"o"	"00000224.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"217"										"o"	"00000225.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"218"										"o"	"00000226.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"219"										"o"	"00000227.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"220"										"o"	"00000228.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"221"										"o"	"00000229.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"222"										"o"	"00000230.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"223"										"o"	"00000231.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"224"										"o"	"00000232.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"225"										"o"	"00000233.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"226"										"o"	"00000234.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"227"										"o"	"00000235.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"228"										"o"	"00000236.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"229"										"o"	"00000237.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"230"										"o"	"00000238.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"231"										"o"	"00000239.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"232"										"o"	"00000240.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"233"										"o"	"00000241.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"234"										"o"	"00000242.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"235"										"o"	"00000243.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"236"										"o"	"00000244.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"237"										"o"	"00000245.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"238"										"o"	"00000246.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"239"										"o"	"00000247.tif"	
"1"	"Chapter 10: Zaccaria Pallioppi"	"240"										"o"	"00000248.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"241"										"o"	"00000249.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"242"										"o"	"00000250.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"243"										"o"	"00000251.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"244"										"o"	"00000252.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"245"										"o"	"00000253.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"246"										"o"	"00000254.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"247"										"o"	"00000255.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"248"										"o"	"00000256.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"249"										"o"	"00000257.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"250"										"o"	"00000258.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"251"										"o"	"00000259.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"252"										"o"	"00000260.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"253"										"o"	"00000261.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"254"										"o"	"00000262.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"255"										"o"	"00000263.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"256"										"o"	"00000264.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"257"										"o"	"00000265.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"258"										"o"	"00000266.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"259"										"o"	"00000267.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"260"										"o"	"00000268.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"261"										"o"	"00000269.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"262"										"o"	"00000270.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"263"										"o"	"00000271.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"264"										"o"	"00000272.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"265"										"o"	"00000273.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"266"										"o"	"00000274.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"267"										"o"	"00000275.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"268"										"o"	"00000276.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"269"										"o"	"00000277.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"270"										"o"	"00000278.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"271"										"o"	"00000279.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"272"										"o"	"00000280.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"273"										"o"	"00000281.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"274"										"o"	"00000282.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"275"										"o"	"00000283.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"276"										"o"	"00000284.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"277"										"o"	"00000285.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"278"										"o"	"00000286.tif"	
"1"	"Chapter 11: Gian Fadri Caderas"	"279"										"o"	"00000287.tif"	
"1"	"Chapter 12: Simon Caratsch"	"280"										"o"	"00000288.tif"	
"1"	"Chapter 12: Simon Caratsch"	"281"										"o"	"00000289.tif"	
"1"	"Chapter 12: Simon Caratsch"	"282"										"o"	"00000290.tif"	
"1"	"Chapter 12: Simon Caratsch"	"283"										"o"	"00000291.tif"	
"1"	"Chapter 12: Simon Caratsch"	"284"										"o"	"00000292.tif"	
"1"	"Chapter 12: Simon Caratsch"	"285"										"o"	"00000293.tif"	
"1"	"Chapter 12: Simon Caratsch"	"286"										"o"	"00000294.tif"	
"1"	"Chapter 12: Simon Caratsch"	"287"										"o"	"00000295.tif"	
"1"	"Chapter 12: Simon Caratsch"	"288"										"o"	"00000296.tif"	
"1"	"Chapter 12: Simon Caratsch"	"289"										"o"	"00000297.tif"	
"1"	"Chapter 12: Simon Caratsch"	"290"										"o"	"00000298.tif"	
"1"	"Chapter 12: Simon Caratsch"	"291"										"o"	"00000299.tif"	
"1"	"Chapter 12: Simon Caratsch"	"292"										"o"	"00000300.tif"	
"1"	"Chapter 12: Simon Caratsch"	"293"										"o"	"00000301.tif"	
"1"	"Chapter 12: Simon Caratsch"	"294"										"o"	"00000302.tif"	
"1"	"Chapter 12: Simon Caratsch"	"295"										"o"	"00000303.tif"	
"1"	"Chapter 12: Simon Caratsch"	"296"										"o"	"00000304.tif"	
"1"	"Chapter 12: Simon Caratsch"	"297"										"o"	"00000305.tif"	
"1"	"Chapter 12: Simon Caratsch"	"298"										"o"	"00000306.tif"	
"1"	"Chapter 13: Florian Grand"	"299"										"o"	"00000307.tif"	
"1"	"Chapter 13: Florian Grand"	"300"										"o"	"00000308.tif"	
"1"	"Chapter 13: Florian Grand"	"301"										"o"	"00000309.tif"	
"1"	"Chapter 13: Florian Grand"	"302"										"o"	"00000310.tif"	
"1"	"Chapter 13: Florian Grand"	"303"										"o"	"00000311.tif"	
"1"	"Chapter 13: Florian Grand"	"304"										"o"	"00000312.tif"	
"1"	"Chapter 13: Florian Grand"	"305"										"o"	"00000313.tif"	
"1"	"Chapter 13: Florian Grand"	"306"										"o"	"00000314.tif"	
"1"	"Chapter 13: Florian Grand"	"307"										"o"	"00000315.tif"	
"1"	"Chapter 13: Florian Grand"	"308"										"o"	"00000316.tif"	
"1"	"Chapter 13: Florian Grand"	"309"										"o"	"00000317.tif"	
"1"	"Chapter 13: Florian Grand"	"310"										"o"	"00000318.tif"	
"1"	"Chapter 13: Florian Grand"	"311"										"o"	"00000319.tif"	
"1"	"Chapter 13: Florian Grand"	"312"										"o"	"00000320.tif"	
"1"	"Chapter 13: Florian Grand"	"313"										"o"	"00000321.tif"	
"1"	"Chapter 13: Florian Grand"	"314"										"o"	"00000322.tif"	
"1"	"Chapter 13: Florian Grand"	"315"										"o"	"00000323.tif"	
"1"	"Chapter 13: Florian Grand"	"316"										"o"	"00000324.tif"	
"1"	"Chapter 13: Florian Grand"	"317"										"o"	"00000325.tif"	
"1"	"Chapter 13: Florian Grand"	"318"										"o"	"00000326.tif"	
"1"	"Chapter 13: Florian Grand"	"319"										"o"	"00000327.tif"	
"1"	"Chapter 13: Florian Grand"	"320"										"o"	"00000328.tif"	
"1"	"Chapter 13: Florian Grand"	"321"										"o"	"00000329.tif"	
"1"	"Chapter 13: Florian Grand"	"322"										"o"	"00000330.tif"	
