"CDM_LVL"	"CDM_LVL_NAME"	"Titel"	"Quelle"	"Publikation"	"Ausgabe"	"Autor"	"Jahr"	"Verlag"	"Ort"	"Typ"	"Dateiformat"	"Bemerkungen"	"Dateiname"	
"1"	"Chapter 7: Il Viadi a Jerusalem (vier Paralleltexte)"	"19"										"o"	"00000025.tif"	
"1"	"Chapter 7: Il Viadi a Jerusalem (vier Paralleltexte)"	"20"										"o"	"00000026.tif"	
"1"	"Chapter 7: Il Viadi a Jerusalem (vier Paralleltexte)"	"21"										"o"	"00000027.tif"	
"1"	"Chapter 8: Gion Christ Caduff"	"22"										"o"	"00000028.tif"	
"1"	"Chapter 8: Gion Christ Caduff"	"23"										"o"	"00000029.tif"	
"1"	"Chapter 8: Gion Christ Caduff"	"24"										"o"	"00000030.tif"	
"1"	"Chapter 9: Ünna Canzun, Faichia par Caschun da la Scüridinna digl Solelg, 1706"	"25"										"o"	"00000031.tif"	
"1"	"Chapter 9: Ünna Canzun, Faichia par Caschun da la Scüridinna digl Solelg, 1706"	"26"										"o"	"00000032.tif"	
"1"	"Chapter 10: Adalbert de Funs"	"27"										"o"	"00000033.tif"	
"1"	"Chapter 11: Dilg Suondar Christum, 1716"	"28"										"o"	"00000034.tif"	
"1"	"Chapter 11: Dilg Suondar Christum, 1716"	"29"										"o"	"00000035.tif"	
"1"	"Chapter 11: Dilg Suondar Christum, 1716"	"30"										"o"	"00000036.tif"	
"1"	"Chapter 12: Alexius Camen"	"31"										"o"	"00000037.tif"	
"1"	"Chapter 12: Alexius Camen"	"32"										"o"	"00000038.tif"	
"1"	"Chapter 12: Alexius Camen"	"33"										"o"	"00000039.tif"	
"1"	"Chapter 12: Alexius Camen"	"34"										"o"	"00000040.tif"	
"1"	"Chapter 12: Alexius Camen"	"35"										"o"	"00000041.tif"	
"1"	"Chapter 13: La Temma da Deus"	"36"										"o"	"00000042.tif"	
"1"	"Chapter 13: La Temma da Deus"	"37"										"o"	"00000043.tif"	
"1"	"Chapter 14: Jon Linard"	"38"										"o"	"00000044.tif"	
"1"	"Chapter 14: Jon Linard"	"39"										"o"	"00000045.tif"	
"1"	"Chapter 14: Jon Linard"	"40"										"o"	"00000046.tif"	
"1"	"Chapter 14: Jon Linard"	"41"										"o"	"00000047.tif"	
"1"	"Chapter 15: La Bibla, 1718"	"42"										"o"	"00000048.tif"	
"1"	"Chapter 15: La Bibla, 1718"	"43"										"o"	"00000049.tif"	
"1"	"Chapter 15: La Bibla, 1718"	"44"										"o"	"00000050.tif"	
"1"	"Chapter 15: La Bibla, 1718"	"45"										"o"	"00000051.tif"	
"1"	"Chapter 15: La Bibla, 1718"	"46"										"o"	"00000052.tif"	
"1"	"Chapter 15: La Bibla, 1718"	"47"										"o"	"00000053.tif"	
"1"	"Chapter 15: La Bibla, 1718"	"48"										"o"	"00000054.tif"	
"1"	"Chapter 15: La Bibla, 1718"	"49"										"o"	"00000055.tif"	
"1"	"Chapter 15: La Bibla, 1718"	"50"										"o"	"00000056.tif"	
"1"	"Chapter 15: La Bibla, 1718"	"51"										"o"	"00000057.tif"	
"1"	"Chapter 16: Canzun digl Vuesch S. Valentin 1720"	"52"										"o"	"00000058.tif"	
"1"	"Chapter 16: Canzun digl Vuesch S. Valentin 1720"	"53"										"o"	"00000059.tif"	
"1"	"Chapter 17: Historia da Barlaam et Giosafat (vier Paralleltexte)"	"54"										"o"	"00000060.tif"	
"1"	"Chapter 17: Historia da Barlaam et Giosafat (vier Paralleltexte)"	"55"										"o"	"00000061.tif"	
"1"	"Chapter 17: Historia da Barlaam et Giosafat (vier Paralleltexte)"	"56"										"o"	"00000062.tif"	
"1"	"Chapter 17: Historia da Barlaam et Giosafat (vier Paralleltexte)"	"57"										"o"	"00000063.tif"	
"1"	"Chapter 17: Historia da Barlaam et Giosafat (vier Paralleltexte)"	"58"										"o"	"00000064.tif"	
"1"	"Chapter 17: Historia da Barlaam et Giosafat (vier Paralleltexte)"	"59"										"o"	"00000065.tif"	
"1"	"Chapter 18: La Veta da Sointgia Genoveva (vier Paralleltexte)"	"60"										"o"	"00000066.tif"	
"1"	"Chapter 18: La Veta da Sointgia Genoveva (vier Paralleltexte)"	"61"										"o"	"00000067.tif"	
"1"	"Chapter 18: La Veta da Sointgia Genoveva (vier Paralleltexte)"	"62"										"o"	"00000068.tif"	
"1"	"Chapter 18: La Veta da Sointgia Genoveva (vier Paralleltexte)"	"63"										"o"	"00000069.tif"	
"1"	"Chapter 18: La Veta da Sointgia Genoveva (vier Paralleltexte)"	"64"										"o"	"00000070.tif"	
"1"	"Chapter 18: La Veta da Sointgia Genoveva (vier Paralleltexte)"	"65"										"o"	"00000071.tif"	
"1"	"Chapter 18: La Veta da Sointgia Genoveva (vier Paralleltexte)"	"66"										"o"	"00000072.tif"	
"1"	"Chapter 18: La Veta da Sointgia Genoveva (vier Paralleltexte)"	"67"										"o"	"00000073.tif"	
"1"	"Chapter 19: In Pastur, che prenda c[om]gnau"	"68"										"o"	"00000074.tif"	
"1"	"Chapter 20: Canzun da Soing Antoni"	"69"										"o"	"00000075.tif"	
"1"	"Chapter 20: Canzun da Soing Antoni"	"70"										"o"	"00000076.tif"	
"1"	"Chapter 21: La Bref d'la Terra"	"71"										"o"	"00000077.tif"	
"1"	"Chapter 21: La Bref d'la Terra"	"72"										"o"	"00000078.tif"	
"1"	"Chapter 21: La Bref d'la Terra"	"73"										"o"	"00000079.tif"	
"1"	"Chapter 22: Da Caussas da Dergira"	"74"										"o"	"00000080.tif"	
"1"	"Chapter 22: Da Caussas da Dergira"	"75"										"o"	"00000081.tif"	
"1"	"Chapter 22: Da Caussas da Dergira"	"76"										"o"	"00000082.tif"	
"1"	"Chapter 22: Da Caussas da Dergira"	"77"										"o"	"00000083.tif"	
"1"	"Chapter 23: Fuorma dilg Dreig Criminal da Lgiont"	"78"										"o"	"00000084.tif"	
"1"	"Chapter 23: Fuorma dilg Dreig Criminal da Lgiont"	"79"										"o"	"00000085.tif"	
"1"	"Chapter 23: Fuorma dilg Dreig Criminal da Lgiont"	"80"										"o"	"00000086.tif"	
"1"	"Chapter 24: Drag da Malafizi (zwei Paralleltexte)"	"81"										"o"	"00000087.tif"	
"1"	"Chapter 24: Drag da Malafizi (zwei Paralleltexte)"	"82"										"o"	"00000088.tif"	
"1"	"Chapter 24: Drag da Malafizi (zwei Paralleltexte)"	"83"										"o"	"00000089.tif"	
"1"	"Chapter 24: Drag da Malafizi (zwei Paralleltexte)"	"84"										"o"	"00000090.tif"	
"1"	"Chapter 24: Drag da Malafizi (zwei Paralleltexte)"	"85"										"o"	"00000091.tif"	
"1"	"Chapter 25: Raschieni denter ilg rich hum a la mort"	"86"										"o"	"00000092.tif"	
"1"	"Chapter 25: Raschieni denter ilg rich hum a la mort"	"87"										"o"	"00000093.tif"	
"1"	"Chapter 26: Bref d amur"	"88"										"o"	"00000094.tif"	
"1"	"Chapter 27: Daniel de Bagnolo, Defensiun"	"89"										"o"	"00000095.tif"	
"1"	"Chapter 27: Daniel de Bagnolo, Defensiun"	"90"										"o"	"00000096.tif"	
"1"	"Chapter 28: Descriptiun d'ilg Boing da d'Alvegny"	"91"										"o"	"00000097.tif"	
"1"	"Chapter 28: Descriptiun d'ilg Boing da d'Alvegny"	"92"										"o"	"00000098.tif"	
"1"	"Chapter 28: Descriptiun d'ilg Boing da d'Alvegny"	"93"										"o"	"00000099.tif"	
"1"	"Chapter 29: Information della Exemp(l)[s]iun et Immunitat"	"94"										"o"	"00000100.tif"	
"1"	"Chapter 29: Information della Exemp(l)[s]iun et Immunitat"	"95"										"o"	"00000101.tif"	
"1"	"Chapter 29: Information della Exemp(l)[s]iun et Immunitat"	"96"										"o"	"00000102.tif"	
"1"	"Chapter 29: Information della Exemp(l)[s]iun et Immunitat"	"97"										"o"	"00000103.tif"	
"1"	"Chapter 30: Conradin Riola"	"98"										"o"	"00000104.tif"	
"1"	"Chapter 30: Conradin Riola"	"99"										"o"	"00000105.tif"	
"1"	"Chapter 30: Conradin Riola"	"100"										"o"	"00000106.tif"	
"1"	"Chapter 30: Conradin Riola"	"101"										"o"	"00000107.tif"	
"1"	"Chapter 31: Canzun della Lavina a Rueras (zwei Paralleltexte)"	"102"										"o"	"00000108.tif"	
"1"	"Chapter 31: Canzun della Lavina a Rueras (zwei Paralleltexte)"	"103"										"o"	"00000109.tif"	
"1"	"Chapter 32: La Tromba dil giuvenessen di"	"104"										"o"	"00000110.tif"	
"1"	"Chapter 32: La Tromba dil giuvenessen di"	"105"										"o"	"00000111.tif"	
"1"	"Chapter 32: La Tromba dil giuvenessen di"	"106"										"o"	"00000112.tif"	
"1"	"Chapter 33: Istoria de ina inozenta Grova e Soing Vlrich (zwei Paralleltexte)"	"107"										"o"	"00000113.tif"	
"1"	"Chapter 33: Istoria de ina inozenta Grova e Soing Vlrich (zwei Paralleltexte)"	"108"										"o"	"00000114.tif"	
"1"	"Chapter 33: Istoria de ina inozenta Grova e Soing Vlrich (zwei Paralleltexte)"	"109"										"o"	"00000115.tif"	
"1"	"Chapter 34: La veta de Sointgia Rosina"	"110"										"o"	"00000116.tif"	
"1"	"Chapter 34: La veta de Sointgia Rosina"	"111"										"o"	"00000117.tif"	
"1"	"Chapter 35: Furmma da tschentar Darchira"	"112"										"o"	"00000118.tif"	
"1"	"Chapter 35: Furmma da tschentar Darchira"	"113"										"o"	"00000119.tif"	
"1"	"Chapter 36: Cudisch de medeschinas"	"114"										"o"	"00000120.tif"	
"1"	"Chapter 36: Cudisch de medeschinas"	"115"										"o"	"00000121.tif"	
"1"	"Chapter 37: Ünna Canzun Davart la mort"	"116"										"o"	"00000122.tif"	
"1"	"Chapter 38: Canzun dellas pli suenter causas"	"117"										"o"	"00000123.tif"	
"1"	"Chapter 39: Canzun digl temps grazius"	"118"										"o"	"00000124.tif"	
"1"	"Chapter 40: Abraham Willy"	"119"										"o"	"00000125.tif"	
"1"	"Chapter 40: Abraham Willy"	"120"										"o"	"00000126.tif"	
"1"	"Chapter 40: Abraham Willy"	"121"										"o"	"00000127.tif"	
"1"	"Chapter 41: Canzuns dils Tumbliaschins"	"122"										"o"	"00000128.tif"	
"1"	"Chapter 41: Canzuns dils Tumbliaschins"	"123"										"o"	"00000129.tif"	
"1"	"Chapter 41: Canzuns dils Tumbliaschins"	"124"										"o"	"00000130.tif"	
"1"	"Chapter 41: Canzuns dils Tumbliaschins"	"125"										"o"	"00000131.tif"	
"1"	"Chapter 41: Canzuns dils Tumbliaschins"	"126"										"o"	"00000132.tif"	
"1"	"Chapter 41: Canzuns dils Tumbliaschins"	"127"										"o"	"00000133.tif"	
"1"	"Chapter 41: Canzuns dils Tumbliaschins"	"128"										"o"	"00000134.tif"	
"1"	"Chapter 41: Canzuns dils Tumbliaschins"	"129"										"o"	"00000135.tif"	
"1"	"Chapter 41: Canzuns dils Tumbliaschins"	"130"										"o"	"00000136.tif"	
"1"	"Chapter 41: Canzuns dils Tumbliaschins"	"131"										"o"	"00000137.tif"	
"1"	"Chapter 41: Canzuns dils Tumbliaschins"	"132"										"o"	"00000138.tif"	
"1"	"Chapter 41: Canzuns dils Tumbliaschins"	"133"										"o"	"00000139.tif"	
"1"	"Chapter 42: Status da Fürstenau ad Ortenstein"	"134"										"o"	"00000140.tif"	
"1"	"Chapter 42: Status da Fürstenau ad Ortenstein"	"135"										"o"	"00000141.tif"	
"1"	"Chapter 42: Status da Fürstenau ad Ortenstein"	"136"										"o"	"00000142.tif"	
"1"	"Chapter 42: Status da Fürstenau ad Ortenstein"	"137"										"o"	"00000143.tif"	
"1"	"Chapter 43: Casper Collemberg"	"138"										"o"	"00000144.tif"	
"1"	"Chapter 43: Casper Collemberg"	"139"										"o"	"00000145.tif"	
"1"	"Chapter 43: Casper Collemberg"	"140"										"o"	"00000146.tif"	
"1"	"Chapter 44: Mattli Conrad"	"141"										"o"	"00000147.tif"	
"1"	"Chapter 44: Mattli Conrad"	"142"										"o"	"00000148.tif"	
"1"	"Chapter 44: Mattli Conrad"	"143"										"o"	"00000149.tif"	
"1"	"Chapter 44: Mattli Conrad"	"144"										"o"	"00000150.tif"	
"1"	"Chapter 45: La Cura"	"145"										"o"	"00000151.tif"	
"1"	"Chapter 46: Canzun entuo[n] ir engiart"	"146"										"o"	"00000152.tif"	
"1"	"Chapter 46: Canzun entuo[n] ir engiart"	"147"										"o"	"00000153.tif"	
"1"	"Chapter 47: Statuus par una Cumpangia"	"148"										"o"	"00000154.tif"	
"1"	"Chapter 47: Statuus par una Cumpangia"	"149"										"o"	"00000155.tif"	
"1"	"Chapter 48: Canzuns de Valterina"	"150"										"o"	"00000156.tif"	
"1"	"Chapter 48: Canzuns de Valterina"	"151"										"o"	"00000157.tif"	
"1"	"Chapter 48: Canzuns de Valterina"	"152"										"o"	"00000158.tif"	
"1"	"Chapter 48: Canzuns de Valterina"	"153"										"o"	"00000159.tif"	
"1"	"Chapter 48: Canzuns de Valterina"	"154"										"o"	"00000160.tif"	
"1"	"Chapter 48: Canzuns de Valterina"	"155"										"o"	"00000161.tif"	
"1"	"Chapter 48: Canzuns de Valterina"	"156"										"o"	"00000162.tif"	
"1"	"Chapter 48: Canzuns de Valterina"	"157"										"o"	"00000163.tif"	
"1"	"Chapter 48: Canzuns de Valterina"	"158"										"o"	"00000164.tif"	
"1"	"Chapter 48: Canzuns de Valterina"	"159"										"o"	"00000165.tif"	
"1"	"Chapter 48: Canzuns de Valterina"	"160"										"o"	"00000166.tif"	
"1"	"Chapter 48: Canzuns de Valterina"	"161"										"o"	"00000167.tif"	
"1"	"Chapter 49: Tschantaments da Montogna"	"162"										"o"	"00000168.tif"	
"1"	"Chapter 49: Tschantaments da Montogna"	"163"										"o"	"00000169.tif"	
"1"	"Chapter 49: Tschantaments da Montogna"	"164"										"o"	"00000170.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"165"										"o"	"00000171.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"166"										"o"	"00000172.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"167"										"o"	"00000173.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"168"										"o"	"00000174.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"169"										"o"	"00000175.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"170"										"o"	"00000176.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"171"										"o"	"00000177.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"172"										"o"	"00000178.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"173"										"o"	"00000179.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"174"										"o"	"00000180.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"175"										"o"	"00000181.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"176"										"o"	"00000182.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"177"										"o"	"00000183.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"178"										"o"	"00000184.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"179"										"o"	"00000185.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"180"										"o"	"00000186.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"181"										"o"	"00000187.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"182"										"o"	"00000188.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"183"										"o"	"00000189.tif"	
"1"	"Chapter 50: Theodor de Castelberg"	"184"										"o"	"00000190.tif"	
"1"	"Chapter 51: Christian Fidel Hansemann"	"185"										"o"	"00000191.tif"	
"1"	"Chapter 51: Christian Fidel Hansemann"	"186"										"o"	"00000192.tif"	
"1"	"Chapter 52: Glienart Balleta"	"187"										"o"	"00000193.tif"	
"1"	"Chapter 52: Glienart Balleta"	"188"										"o"	"00000194.tif"	
"1"	"Chapter 53: Raport dils Deputai de Lumneza"	"189"										"o"	"00000195.tif"	
"1"	"Chapter 53: Raport dils Deputai de Lumneza"	"190"										"o"	"00000196.tif"	
"1"	"Chapter 54: Chrest Glianard Arpagaus"	"191"										"o"	"00000197.tif"	
"1"	"Chapter 54: Chrest Glianard Arpagaus"	"192"										"o"	"00000198.tif"	
"1"	"Chapter 55: Canzun da la Guerra d'ilg Culm Dussera"	"193"										"o"	"00000199.tif"	
"1"	"Chapter 55: Canzun da la Guerra d'ilg Culm Dussera"	"194"										"o"	"00000200.tif"	
"1"	"Chapter 56: Diari de Berchter"	"195"										"o"	"00000201.tif"	
"1"	"Chapter 56: Diari de Berchter"	"196"										"o"	"00000202.tif"	
"1"	"Chapter 56: Diari de Berchter"	"197"										"o"	"00000203.tif"	
"1"	"Chapter 56: Diari de Berchter"	"198"										"o"	"00000204.tif"	
"1"	"Chapter 56: Diari de Berchter"	"199"										"o"	"00000205.tif"	
"1"	"Chapter 57: Duitg Balleta"	"200"										"o"	"00000206.tif"	
"1"	"Chapter 57: Duitg Balleta"	"201"										"o"	"00000207.tif"	
"1"	"Chapter 57: Duitg Balleta"	"202"										"o"	"00000208.tif"	
"1"	"Chapter 57: Duitg Balleta"	"203"										"o"	"00000209.tif"	
"1"	"Chapter 57: Duitg Balleta"	"204"										"o"	"00000210.tif"	
"1"	"Chapter 57: Duitg Balleta"	"205"										"o"	"00000211.tif"	
"1"	"Chapter 57: Duitg Balleta"	"206"										"o"	"00000212.tif"	
"1"	"Chapter 57: Duitg Balleta"	"207"										"o"	"00000213.tif"	
"1"	"Chapter 57: Duitg Balleta"	"208"										"o"	"00000214.tif"	
"1"	"Chapter 57: Duitg Balleta"	"209"										"o"	"00000215.tif"	
"1"	"Chapter 58: Pertraitgs da Liung' Urialla"	"210"										"o"	"00000216.tif"	
"1"	"Chapter 58: Pertraitgs da Liung' Urialla"	"211"										"o"	"00000217.tif"	
"1"	"Chapter 58: Pertraitgs da Liung' Urialla"	"212"										"o"	"00000218.tif"	
"1"	"Chapter 59: Gion Rudolf Steinhauser"	"213"										"o"	"00000219.tif"	
"1"	"Chapter 59: Gion Rudolf Steinhauser"	"214"										"o"	"00000220.tif"	
"1"	"Chapter 59: Gion Rudolf Steinhauser"	"215"										"o"	"00000221.tif"	
"1"	"Chapter 59: Gion Rudolf Steinhauser"	"216"										"o"	"00000222.tif"	
"1"	"Chapter 60: La Passiun da Somvitg"	"217"										"o"	"00000223.tif"	
"1"	"Chapter 60: La Passiun da Somvitg"	"218"										"o"	"00000224.tif"	
"1"	"Chapter 60: La Passiun da Somvitg"	"219"										"o"	"00000225.tif"	
"1"	"Chapter 60: La Passiun da Somvitg"	"220"										"o"	"00000226.tif"	
"1"	"Chapter 60: La Passiun da Somvitg"	"221"										"o"	"00000227.tif"	
"1"	"Chapter 60: La Passiun da Somvitg"	"222"										"o"	"00000228.tif"	
"1"	"Chapter 60: La Passiun da Somvitg"	"223"										"o"	"00000229.tif"	
"1"	"Chapter 60: La Passiun da Somvitg"	"224"										"o"	"00000230.tif"	
"1"	"Chapter 60: La Passiun da Somvitg"	"225"										"o"	"00000231.tif"	
"1"	"Chapter 60: La Passiun da Somvitg"	"226"										"o"	"00000232.tif"	
"1"	"Chapter 61: La Passiun de Lumbrein"	"227"										"o"	"00000233.tif"	
"1"	"Chapter 61: La Passiun de Lumbrein"	"228"										"o"	"00000234.tif"	
"1"	"Chapter 61: La Passiun de Lumbrein"	"229"										"o"	"00000235.tif"	
"1"	"Chapter 61: La Passiun de Lumbrein"	"230"										"o"	"00000236.tif"	
"1"	"Chapter 62: La Dertgira Nauscha (zwei Paralleltexte)"	"231"										"o"	"00000237.tif"	
"1"	"Chapter 62: La Dertgira Nauscha (zwei Paralleltexte)"	"232"										"o"	"00000238.tif"	
"1"	"Chapter 62: La Dertgira Nauscha (zwei Paralleltexte)"	"233"										"o"	"00000239.tif"	
"1"	"Chapter 62: La Dertgira Nauscha (zwei Paralleltexte)"	"234"										"o"	"00000240.tif"	
"1"	"Chapter 62: La Dertgira Nauscha (zwei Paralleltexte)"	"235"										"o"	"00000241.tif"	
"1"	"Chapter 62: La Dertgira Nauscha (zwei Paralleltexte)"	"236"										"o"	"00000242.tif"	
"1"	"Chapter 62: La Dertgira Nauscha (zwei Paralleltexte)"	"237"										"o"	"00000243.tif"	
"1"	"Chapter 62: La Dertgira Nauscha (zwei Paralleltexte)"	"238"										"o"	"00000244.tif"	
"1"	"Chapter 62: La Dertgira Nauscha (zwei Paralleltexte)"	"239"										"o"	"00000245.tif"	
"1"	"Chapter 62: La Dertgira Nauscha (zwei Paralleltexte)"	"240"										"o"	"00000246.tif"	
"1"	"Chapter 62: La Dertgira Nauscha (zwei Paralleltexte)"	"241"										"o"	"00000247.tif"	
"1"	"Chapter 62: La Dertgira Nauscha (zwei Paralleltexte)"	"242"										"o"	"00000248.tif"	
"1"	"Chapter 62: La Dertgira Nauscha (zwei Paralleltexte)"	"243"										"o"	"00000249.tif"	
"1"	"Chapter 62: La Dertgira Nauscha (zwei Paralleltexte)"	"244"										"o"	"00000250.tif"	
"1"	"Epilogue: Nachwort"	"245"										"o"	"00000251.tif"	
"1"	"Epilogue: Nachwort"	"246"										"o"	"00000252.tif"	
"1"	"Epilogue: Nachwort"	"247"										"o"	"00000253.tif"	
"1"	"Epilogue: Nachwort"	"248"										"o"	"00000254.tif"	
"1"	"Epilogue: Nachwort"	"249"										"o"	"00000255.tif"	
"1"	"Epilogue: Nachwort"	"250"										"o"	"00000256.tif"	
"1"	"Epilogue: Nachwort"	"251"										"o"	"00000257.tif"	
"1"	"Epilogue: Nachwort"	"252"										"o"	"00000258.tif"	
"1"	"Epilogue: Nachwort"	"253"										"o"	"00000259.tif"	
"1"	"Epilogue: Nachwort"	"254"										"o"	"00000260.tif"	
"1"	"Epilogue: Nachwort"	"255"										"o"	"00000261.tif"	
"1"	"Epilogue: Nachwort"	"256"										"o"	"00000262.tif"	
"1"	"Epilogue: Nachwort"	"256"										"o"	"00000263.tif"	
"1"	"Epilogue: Nachwort"	"256"										"o"	"00000264.tif"	
"1"	"Epilogue: Nachwort"	"256"										"o"	"00000265.tif"	
"1"	"Epilogue: Nachwort"	"256"										"o"	"00000266.tif"	
"1"	"Epilogue: Nachwort"	"256"										"o"	"00000267.tif"	
"1"	"Epilogue: Nachwort"	"256"										"o"	"00000268.tif"	
()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()()"1"	"Chapter 63: Georg Anton Vieli"	"513"										"o"	"00000537.tif"	
"1"	"Chapter 63: Georg Anton Vieli"	"514"										"o"	"00000538.tif"	
"1"	"Chapter 63: Georg Anton Vieli"	"515"										"o"	"00000539.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"516"										"o"	"00000540.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"517"										"o"	"00000541.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"518"										"o"	"00000542.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"519"										"o"	"00000543.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"520"										"o"	"00000544.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"521"										"o"	"00000545.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"522"										"o"	"00000546.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"523"										"o"	"00000547.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"524"										"o"	"00000548.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"525"										"o"	"00000549.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"526"										"o"	"00000550.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"527"										"o"	"00000551.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"528"										"o"	"00000552.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"529"										"o"	"00000553.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"530"										"o"	"00000554.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"531"										"o"	"00000555.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"532"										"o"	"00000556.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"533"										"o"	"00000557.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"534"										"o"	"00000558.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"535"										"o"	"00000559.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"536"										"o"	"00000560.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"537"										"o"	"00000561.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"538"										"o"	"00000562.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"539"										"o"	"00000563.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"540"										"o"	"00000564.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"541"										"o"	"00000565.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"542"										"o"	"00000566.tif"	
"1"	"Chapter 64: Peter Anton de Latour"	"543"										"o"	"00000567.tif"	
